item_id,card_name,title,price_usd,sold_date,scraped_at,url
800167435290,SFD Ahri,2026 Riftbound Spiritforged Ahri Inquisitive Overnumbered Signature #227* PSA 10 Opens in a new window or tab,6800.0,2026-06-22,2026-07-11 03:04:13,https://www.ebay.com/itm/800167435290
800185647954,SFD Teemo,2026 Riftbound SFD EN Signature Overnumber #230 Teemo PSA 10 GEM MINT Opens in a new window or tab,866.0,2026-06-22,2026-07-11 03:04:13,https://www.ebay.com/itm/800185647954
800185664056,OGN Yasuo,2025 RIFTBOUND: LEAGUE OF LEGENDS OGN #305 YASUO SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,1543.0,2026-06-22,2026-07-11 03:04:13,https://www.ebay.com/itm/800185664056
800185664259,SFD Yone,2026 Riftbound Spiritforged #233 Yone Overnumbered Signature PSA 10 GEM MINT Opens in a new window or tab,911.0,2026-06-22,2026-07-11 03:04:13,https://www.ebay.com/itm/800185664259
227380812060,SFD Ahri,Ahri Inquisitive PSA 10 - 227*/221 Overnumbered Signature Spiritforged Riftbound Opens in a new window or tab,7133.06,2026-06-22,2026-07-11 03:04:13,https://www.ebay.com/itm/227380812060
117245907303,OGN Ahri,2025 RIFTBOUND OGN-ORIGINS SIGNATURE OVERNUMBER AHRI - NINE-TAILED FOX PSA 10 Opens in a new window or tab,5700.0,2026-06-21,2026-07-11 03:04:13,https://www.ebay.com/itm/117245907303
117242139763,UNL Rengar,2026 RIFTBOUND UNL-UNLEASHED SIGNATURE OVERNUMBER RENGAR - PRIDESTALKER PSA 10 Opens in a new window or tab,630.0,2026-06-21,2026-07-11 03:04:13,https://www.ebay.com/itm/117242139763
117245907548,SFD Vayne,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER #223* VAYNE - HUNTER PSA 10 Opens in a new window or tab,1625.0,2026-06-21,2026-07-11 03:04:13,https://www.ebay.com/itm/117245907548
287386658447,Soraka,Riftbound League of Legends Soraka Wanderer Signature Overnumber #239* PSA 10 Opens in a new window or tab,950.0,2026-06-21,2026-07-11 03:04:13,https://www.ebay.com/itm/287386658447
287386658443,Vayne,Riftbound League of Legends Vayne Hunter Signature Overnumber #223* PSA 10 Opens in a new window or tab,1625.0,2026-06-21,2026-07-11 03:04:13,https://www.ebay.com/itm/287386658443
287386658423,Aphelios,Riftbound League of Legends Aphelios Exalted Signature Overnumber #224* PSA 10 Opens in a new window or tab,760.0,2026-06-21,2026-07-11 03:04:13,https://www.ebay.com/itm/287386658423
227382285979,OGN Kai'Sa,2025 Riftbound Origins English Kai'Sa Overnumber Signature 299/298 PSA 10 Opens in a new window or tab,7057.45,2026-06-21,2026-07-11 03:04:13,https://www.ebay.com/itm/227382285979
298409840287,SFD Soraka,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER SORAKA - WANDERER PSA 10 Opens in a new window or tab,835.0,2026-06-20,2026-07-11 03:04:13,https://www.ebay.com/itm/298409840287
137423471675,SFD Bard,2026 RIFTBOUND SPIRITFORGED SIGNATURE OVERNUMBER #228* BARD - MERCURIAL PSA 10 Opens in a new window or tab,900.0,2026-06-20,2026-07-11 03:04:13,https://www.ebay.com/itm/137423471675
298402903584,SFD Vayne,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER #223* VAYNE - HUNTER PSA 10 Opens in a new window or tab,1650.0,2026-06-19,2026-07-11 03:04:13,https://www.ebay.com/itm/298402903584
117242825242,SFD Ahri,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER AHRI - INQUISITIVE PSA 10 Opens in a new window or tab,6100.0,2026-06-19,2026-07-11 03:04:13,https://www.ebay.com/itm/117242825242
366472535319,OGN Lee Sin,2025 Riftbound Origins EN Signature Overnumber #304* Lee Sin PSA 10 GEM MINT Opens in a new window or tab,1505.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/366472535319
366472553564,OGN Ahri,2025 RIFTBOUND ORIGINS SIGNATURE OVERNUMBER #303* AHRI -NINE-TAILED FOX PSA 10 Opens in a new window or tab,6400.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/366472553564
377253801091,OGN Jinx,2025 Riftbound OGN EN Signature Overnumber #301 Jinx PSA 10 GEM MINT Opens in a new window or tab,1984.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/377253801091
377254104369,SFD Teemo,2026 Riftbound SFD EN Signature Overnumber #230 Teemo PSA 10 GEM MINT Opens in a new window or tab,715.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/377254104369
800162000721,OGN Miss Fortune,2025 Riftbound OGN EN Signature Overnumber #309 Miss Fortune PSA 10 GEM MINT Opens in a new window or tab,1900.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/800162000721
800162552963,SFD Vayne,Vayne - Hunter SFD 223*/221 Signature Overnumbered Riftbound Spiritforged PSA 10 Opens in a new window or tab,1700.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/800162552963
800161493498,SFD Yone,2026 Riftbound SFD EN Signature Overnumber #223* Yone PSA 10 GEM MINT Opens in a new window or tab,782.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/800161493498
327167500027,SFD Yasuo,2026 RIFTBOUND SFD-SPIRITFORGED #235* YASUO SIGNATURE OVERNUMBER PSA 10 GEM MINT Opens in a new window or tab,770.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/327167500027
117250804784,SFD Bard,2026 RIFTBOUND SPIRITFORGED SIGNATURE OVERNUMBER #228* BARD - MERCURIAL PSA 10 Opens in a new window or tab,700.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/117250804784
366472458625,SFD Vayne,2026 Riftbound Spiritforged #223 Vayne Overnumbered Signature PSA 10 GEM MINT Opens in a new window or tab,1750.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/366472458625
298267878007,SFD Sett,2026 RIFTBOUND: LOL SPIRITFORGED SIGNATURE OVERNUMBER #232* SETT PSA 10 Opens in a new window or tab,749.0,2026-06-18,2026-07-11 03:04:13,https://www.ebay.com/itm/298267878007
236872096972,SFD Ahri,2026 RIFTBOUND: LOL SFD SIGNATURE OVERNUMBER #227* AHRI - INQUISITIVE PSA 10 Opens in a new window or tab,6879.0,2026-06-17,2026-07-11 03:04:13,https://www.ebay.com/itm/236872096972
198354881294,OGN Yasuo,Riftbound OGN EN Yasuo Signature Overnumbered #305* Unforgiven Legend PSA 10 Opens in a new window or tab,1599.99,2026-06-17,2026-07-11 03:04:13,https://www.ebay.com/itm/198354881294
298407824013,SFD Sett,2026 Riftbound Spiritforged #232 Sett Brawler Signature Overnumber PSA 10 GEM MT Opens in a new window or tab,700.0,2026-06-17,2026-07-11 03:04:13,https://www.ebay.com/itm/298407824013
366467439352,SFD Yone,2026 Riftbound Spiritforged #233 Yone Overnumbered Signature PSA 10 GEM MINT Opens in a new window or tab,727.0,2026-06-16,2026-07-11 03:04:13,https://www.ebay.com/itm/366467439352
236802606767,SFD Teemo,PSA 10 Riftbound LoL Spiritforged Signature Overnumber Teemo  #230*/221 GEM MINT Opens in a new window or tab,849.99,2026-06-08,2026-07-11 03:04:13,https://www.ebay.com/itm/236802606767
117233392394,OGN Viktor,2025 RIFTBOUND ORIGINS SIGNATURE OVERNUMBER VIKTOR - HERALD OF THE ARCANE PSA 10 Opens in a new window or tab,1225.0,2026-06-14,2026-07-11 03:04:13,https://www.ebay.com/itm/117233392394
117233534835,SFD Vayne,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER #223* VAYNE - HUNTER PSA 10 Opens in a new window or tab,1775.0,2026-06-14,2026-07-11 03:04:13,https://www.ebay.com/itm/117233534835
117233392347,OGN Volibear,2025 RIFTBOUND ORIGINS SIGNATURE OVERNUMBER VOLIBEAR - RELENTLESS STORM PSA 10 Opens in a new window or tab,1200.0,2026-06-14,2026-07-11 03:04:13,https://www.ebay.com/itm/117233392347
800166716158,SFD Ahri,2026 Riftbound Spiritforged Ahri Inquisitive Overnumbered Signature #227* PSA 10 Opens in a new window or tab,6800.0,2026-06-14,2026-07-11 03:04:13,https://www.ebay.com/itm/800166716158
287372421002,Irelia,Riftbound League of Legends Irelia Fervent Signature Overnumber #225* PSA 10 Opens in a new window or tab,2026.0,2026-06-14,2026-07-11 03:04:13,https://www.ebay.com/itm/287372421002
287372421000,Vayne,Riftbound League of Legends Vayne Hunter Signature Overnumber #223* PSA 10 Opens in a new window or tab,1575.0,2026-06-14,2026-07-11 03:04:13,https://www.ebay.com/itm/287372421000
287372421001,Soraka,Riftbound League of Legends Soraka Wanderer Signature Overnumber #239* PSA 10 Opens in a new window or tab,1026.0,2026-06-14,2026-07-11 03:04:13,https://www.ebay.com/itm/287372421001
206325529549,SFD Ahri,2025 RIFTBOUND SPIRITFORGED #227*/221 AHRI SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,7058.16,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/206325529549
377245168479,OGN Viktor,2025 Riftbound Origins League Of Legends Signature Overnumber 308* Viktor PSA 10 Opens in a new window or tab,1076.0,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/377245168479
117233163580,SFD Irelia,2026 RIFTBOUND SPIRITFORGED SIGNATURE OVERNUMBER #225* IRELIA - FERVENT PSA 10 Opens in a new window or tab,2440.36,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/117233163580
318417957988,OGN Ahri,🦊 2025 RIFTBOUND: LEAGUE OF LEGENDS ORIGINS SIGNATURE 303* AHRI PSA 10 Opens in a new window or tab,6700.0,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/318417957988
306997855232,SFD Ahri,2026 RIFTBOUND: LOL SPIRITFORGED SIGNATURE OVERNUMBER #227* AHRI PSA 10 Opens in a new window or tab,6649.99,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/306997855232
206325526261,SFD Aphelios,2026 RIFTBOUND SPIRITFORGED #224*/221 APHELIOS SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,607.0,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/206325526261
206325519424,SFD Vayne,2026 RIFTBOUND SPIRITFORGED #223*/221 VAYNE SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,1570.44,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/206325519424
206325526143,OGN Teemo,2025 RIFTBOUND ORIGINS #307*/298 TEEMO SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,1605.73,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/206325526143
206325520550,OGN Kai'Sa,2025 RIFTBOUND ORIGINS #OGN-299*/298 KAI'SA SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,4023.15,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/206325520550
206325524813,SFD Irelia,2026 RIFTBOUND SPIRITFORGED #225*/221 IRELIA FERVENT SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,2223.32,2026-06-13,2026-07-11 03:04:13,https://www.ebay.com/itm/206325524813
206343126313,Soraka,Riftbound League of Legends Soraka Wanderer Signature Overnumber #239* PSA 10 Opens in a new window or tab,799.99,2026-06-12,2026-07-11 03:04:13,https://www.ebay.com/itm/206343126313
298382953293,UNL Leblanc,2026 RIFTBOUND UNLEASHED SIGNATURE OVERNUMBER #235* LEBLANC - DECEIVER PSA 10 Opens in a new window or tab,1630.0,2026-06-11,2026-07-11 03:04:13,https://www.ebay.com/itm/298382953293
117230914093,UNL Lillia,2026 RIFTBOUND UNL-UNLEASHED SIGNATURE OVERNUMBER LILLIA - BASHFUL BLOOM PSA 10 Opens in a new window or tab,684.0,2026-06-11,2026-07-11 03:04:13,https://www.ebay.com/itm/117230914093
117229717635,SFD Teemo,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER TEEMO - STRATEGIST PSA 10 Opens in a new window or tab,897.0,2026-06-11,2026-07-11 03:04:13,https://www.ebay.com/itm/117229717635
117238479765,OGN Yasuo,Riftbound OGN EN Yasuo Signature Overnumbered #305 Unforgiven Legend PSA 10 Opens in a new window or tab,1400.0,2026-06-11,2026-07-11 03:04:13,https://www.ebay.com/itm/117238479765
298236505746,OGN Miss Fortune,2025 RIFTBOUND ORIGINS EN SIGNATURE OVERNUMBER #309* MISS FORTUNE PSA 10 Opens in a new window or tab,2099.0,2026-06-10,2026-07-11 03:04:13,https://www.ebay.com/itm/298236505746
406980303004,SFD Ahri,2026 RIFTBOUND: LEAGUE OF LEGENDS AHRI SIGNATURE OVERNUMBER SPIRITFORGED PSA 10 Opens in a new window or tab,7777.77,2026-06-10,2026-07-11 03:04:13,https://www.ebay.com/itm/406980303004
227380815401,OGN Ahri,Ahri Nine-Tailed Fox PSA 10 303*/298 - Signature Overnumber - Origins Riftbound Opens in a new window or tab,6704.0,2026-06-10,2026-07-11 03:04:13,https://www.ebay.com/itm/227380815401
257545120190,OGN Ahri,Riftbound Origins Ahri Nine-Tailed Fox Signature Overnumber #303* PSA 10 Opens in a new window or tab,6789.1,2026-06-09,2026-07-11 03:04:13,https://www.ebay.com/itm/257545120190
377249292166,SFD Yasuo,2026 RiftBound SFD EN Yasuo Signature Overnumber GEM MT PSA 10 Opens in a new window or tab,700.0,2026-06-09,2026-07-11 03:04:13,https://www.ebay.com/itm/377249292166
377243818067,SFD Yasuo,2026 RiftBound SFD EN Yasuo Signature Overnumber GEM MT PSA 10 Opens in a new window or tab,720.0,2026-06-09,2026-07-11 03:04:13,https://www.ebay.com/itm/377243818067
377233207025,OGN Yasuo,2025 Riftbound League of Legends OGN Yasuo Signature Overnumber Auto #305 PSA 10 Opens in a new window or tab,1301.0,2026-06-09,2026-07-11 03:04:13,https://www.ebay.com/itm/377233207025
377219879702,SFD Vayne,Vayne - Hunter SFD 223*/221 Signature Overnumbered Riftbound Spiritforged PSA 10 Opens in a new window or tab,1675.0,2026-06-08,2026-07-11 03:04:13,https://www.ebay.com/itm/377219879702
377219883108,OGN Teemo,2025 Riftbound Origins En Signature Overnumber #307* Teemo PSA 10 GEM MINT Opens in a new window or tab,1700.0,2026-06-08,2026-07-11 03:04:13,https://www.ebay.com/itm/377219883108
377224252088,OGN Jinx,2025 Riftbound OGN EN Signature Overnumber #301 Jinx PSA 10 GEM MINT Opens in a new window or tab,2050.0,2026-06-07,2026-07-11 03:04:13,https://www.ebay.com/itm/377224252088
298366908830,Ahri,2026 RIFTBOUND: LEAGUE OF LEGENDS SIGNATURE OVERNUMBER AHRI - INQUISITIVE PSA 10 Opens in a new window or tab,7666.0,2026-06-07,2026-07-11 03:04:13,https://www.ebay.com/itm/298366908830
278025490067,Leona,Leona - Radiant Dawn 306*/298 Signature Overnumber Riftbound PSA 10 *565 Opens in a new window or tab,1225.0,2026-06-07,2026-07-11 03:04:13,https://www.ebay.com/itm/278025490067
298267877377,SFD Teemo,2026 RIFTBOUND: LOL SPIRITFORGED SIGNATURE OVERNUMBER #230* TEEMO PSA 10 Opens in a new window or tab,849.0,2026-06-06,2026-07-11 03:04:13,https://www.ebay.com/itm/298267877377
306971048200,SFD Teemo,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER TEEMO - STRATEGIST PSA 10 Opens in a new window or tab,810.0,2026-06-06,2026-07-11 03:04:13,https://www.ebay.com/itm/306971048200
117222124106,SFD Vayne,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER #223* VAYNE - HUNTER PSA 10 Opens in a new window or tab,1775.0,2026-06-06,2026-07-11 03:04:13,https://www.ebay.com/itm/117222124106
117222294352,SFD Yasuo,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER YASUO - WINDRIDER PSA 10 Opens in a new window or tab,760.0,2026-06-06,2026-07-11 03:04:13,https://www.ebay.com/itm/117222294352
336622778072,SFD Karma,2026 RIFTBOUND: LOL SPIRITFORGED SIGNATURE OVERNUMBER #237* KARMA PSA 10 Opens in a new window or tab,315.0,2026-06-06,2026-07-11 03:04:13,https://www.ebay.com/itm/336622778072
327183449599,SFD Teemo,2026 Riftbound SFD EN Signature Overnumber #230 Teemo PSA 10 GEM MINT Opens in a new window or tab,800.0,2026-06-06,2026-07-11 03:04:13,https://www.ebay.com/itm/327183449599
117186788473,OGN Kai'Sa,Kai'sa Daughter Of The Void Overnumber Signature PSA 10 GM LoL Riftbound Origins Opens in a new window or tab,5000.0,2026-06-06,2026-07-11 03:04:13,https://www.ebay.com/itm/117186788473
298363324003,CS Teemo,2025 RIFTBOUND S.CHINESE SIGNATURE OVERNUMBER #307* TEEMO - SWIFT SCOUT PSA 10 Opens in a new window or tab,1325.0,2026-06-05,2026-07-11 03:04:13,https://www.ebay.com/itm/298363324003
298362723314,UNL Vex,2026 RIFTBOUND UNL-UNLEASHED SIGNATURE OVERNUMBER #232* VEX - GLOOMIST PSA 10 Opens in a new window or tab,1245.68,2026-06-05,2026-07-11 03:04:13,https://www.ebay.com/itm/298362723314
117219139430,SFD Irelia,2026 RIFTBOUND SPIRITFORGED SIGNATURE OVERNUMBER #225* IRELIA - FERVENT PSA 10 Opens in a new window or tab,2415.0,2026-06-05,2026-07-11 03:04:13,https://www.ebay.com/itm/117219139430
298362295439,CS Yasuo,2025 RIFTBOUND: S.CHINESE SIGNATURE OVERNUMBER #305* YASUO - UNFORGIVEN PSA 10 Opens in a new window or tab,455.0,2026-06-05,2026-07-11 03:04:13,https://www.ebay.com/itm/298362295439
306966631994,Vi,2026 RIFTBOUND: LEAGUE OF LEGENDS SIGNATURE OVERNUMBER VI PSA 10 Opens in a new window or tab,1795.0,2026-06-04,2026-07-11 03:04:13,https://www.ebay.com/itm/306966631994
117145536917,SFD Soraka,2026 RIFTBOUND: LEAGUE OF LEGENDS SFD SIGNATURE OVERNUMBER #239* SORAKA PSA 10 Opens in a new window or tab,1000.0,2026-06-04,2026-07-11 03:04:13,https://www.ebay.com/itm/117145536917
178188491978,SFD Irelia,2026 RIFTBOUND SPIRITFORGED SIGNATURE OVERNUMBER #225* IRELIA - FERVENT PSA 10 Opens in a new window or tab,2200.0,2026-06-03,2026-07-11 03:04:13,https://www.ebay.com/itm/178188491978
227369971289,OGN Kai'Sa,2025 RIFTBOUND: LEAGUE OF LEGENDS OGN SIGNATURE OVERNUMBER #299* KAI'SA PSA 10 Opens in a new window or tab,4500.0,2026-06-02,2026-07-11 03:04:13,https://www.ebay.com/itm/227369971289
406933867636,OGN Kai'Sa,2025 RIFTBOUND: LEAGUE OF LEGENDS OGN SIGNATURE OVERNUMBER #299* KAI'SA PSA 10 Opens in a new window or tab,4499.95,2026-06-02,2026-07-11 03:04:13,https://www.ebay.com/itm/406933867636
236853333617,Ahri,Riftbound League Ahri Nine-Tailed Fox Signature Overnumber #303* PSA 10 Opens in a new window or tab,5499.99,2026-06-02,2026-07-11 03:04:13,https://www.ebay.com/itm/236853333617
358630281917,SFD Vayne,2026 RIFTBOUND SFD-SPIRITFORGED SIGNATURE OVERNUMBER #223* VAYNE - HUNTER PSA 10 Opens in a new window or tab,1700.0,2026-06-02,2026-07-11 03:04:13,https://www.ebay.com/itm/358630281917
406967086802,OGN Teemo,2025 RIFTBOUND OGN-ORIGINS SIGNATURE OVERNUMBER #307* TEEMO - SWIFT SCOUT PSA 10 Opens in a new window or tab,1550.0,2026-06-02,2026-07-11 03:04:13,https://www.ebay.com/itm/406967086802
377152644131,OGN Teemo,2025 RIFTBOUND OGN-ORIGINS SIGNATURE OVERNUMBER #307* TEEMO - SWIFT SCOUT PSA 10 Opens in a new window or tab,1999.99,2026-06-02,2026-07-11 03:04:13,https://www.ebay.com/itm/377152644131
236845025259,Leona,2025 RIFTBOUND: LEAGUE OF LEGENDS SIGNATURE OVERNUMBER#306* LEONA PSA 10 Opens in a new window or tab,1353.5,2026-06-01,2026-07-11 03:04:13,https://www.ebay.com/itm/236845025259
236845030657,OGN Miss Fortune,2025 RIFTBOUND ORIGINS SIGNATURE OVERNUMBER #309* MISS FORTUNE PSA 10 Opens in a new window or tab,1943.48,2026-06-01,2026-07-11 03:04:13,https://www.ebay.com/itm/236845030657
306905321663,SFD Bard,2026 RIFTBOUND: LOL SPIRITFORGED SIGNATURE OVERNUMBER #228* BARD PSA 10 Opens in a new window or tab,699.0,2026-05-31,2026-07-11 03:04:13,https://www.ebay.com/itm/306905321663
377218477401,OGN Volibear,2025 Riftbound OGN CS Volibear Signature Overnumber chinese PSA 10 Opens in a new window or tab,305.0,2026-05-31,2026-07-11 03:04:13,https://www.ebay.com/itm/377218477401
127886534047,SFD Karma,2026 Riftbound Spiritforged Karma Signature Overnumber #237* PSA 10 GEM MINT Opens in a new window or tab,510.0,2026-05-31,2026-07-11 03:04:13,https://www.ebay.com/itm/127886534047
287347450760,Irelia,Riftbound League of Legends Irelia Signature Overnumber #225* PSA 10 Gem Mint Opens in a new window or tab,2175.0,2026-05-31,2026-07-11 03:04:13,https://www.ebay.com/itm/287347450760
267662597633,OGN Ahri,2025 RIFTBOUND: OGN EN ORIGINS SIGNATURE OVERNUMBER #303* AHRI 4SC ELITE PSA 10 Opens in a new window or tab,5600.0,2026-05-31,2026-07-11 03:04:13,https://www.ebay.com/itm/267662597633
287347450764,Soraka,Riftbound League of Legends Soraka Wanderer Signature Overnumber #239* PSA 10 Opens in a new window or tab,680.0,2026-05-31,2026-07-11 03:04:13,https://www.ebay.com/itm/287347450764
287347450770,Vayne,Riftbound League of Legends Vayne Hunter Signature Overnumber #223* PSA 10 Opens in a new window or tab,1625.0,2026-05-31,2026-07-11 03:04:13,https://www.ebay.com/itm/287347450770
287344934501,Yasuo,Riftbound League of Legends Yasuo Signature Overnumber #305* PSA 10 Gem Mint Opens in a new window or tab,1326.0,2026-05-31,2026-07-11 03:04:13,https://www.ebay.com/itm/287344934501
287344972416,Leona,Riftbound League of Legends Leona Radiant Dawn Signature Overnumber #306* PSA 10 Opens in a new window or tab,1250.0,2026-05-31,2026-07-11 03:04:13,https://www.ebay.com/itm/287344972416
306949762634,SFD Soraka,2026 RIFTBOUND: SPIRITFORGED #239* SORAKA SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,711.45,2026-05-30,2026-07-11 03:04:13,https://www.ebay.com/itm/306949762634
306949762645,SFD Aphelios,2026 RIFTBOUND: SPIRITFORGED #224* APHELIOS SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,631.63,2026-05-30,2026-07-11 03:04:13,https://www.ebay.com/itm/306949762645
306949762644,SFD Vayne,2026 RIFTBOUND: SPIRITFORGED #223* VAYNE SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,1617.25,2026-05-30,2026-07-11 03:04:13,https://www.ebay.com/itm/306949762644
306949762636,SFD Teemo,2026 RIFTBOUND: SPIRITFORGED #230* TEEMO SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,780.86,2026-05-30,2026-07-11 03:04:13,https://www.ebay.com/itm/306949762636
306949762633,SFD Sett,2026 RIFTBOUND: SPIRITFORGED #232* SETT SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,499.75,2026-05-30,2026-07-11 03:04:13,https://www.ebay.com/itm/306949762633
306949762638,OGN Volibear,2025 RIFTBOUND: ORIGINS #300* VOLIBEAR SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,1093.21,2026-05-30,2026-07-11 03:04:13,https://www.ebay.com/itm/306949762638
168391737354,OGN Yasuo,2025 RIFTBOUND ORIGINS SIGNATURE OVERNUMBER #305* YASUO - UNFORGIVEN PSA 10 Opens in a new window or tab,1300.0,2026-05-29,2026-07-11 03:04:13,https://www.ebay.com/itm/168391737354
306949305717,OGN Ahri,2025 RIFTBOUND: LEAGUE OF LEGENDS ORIGINS SIGNATURE OVERNUMBER #303* AHRI PSA 10 Opens in a new window or tab,4950.0,2026-05-29,2026-07-11 03:04:13,https://www.ebay.com/itm/306949305717
168391739255,OGN Yasuo,2025 RIFTBOUND ORIGINS SIGNATURE OVERNUMBER #305* YASUO - UNFORGIVEN PSA 10 Opens in a new window or tab,1400.0,2026-05-29,2026-07-11 03:04:13,https://www.ebay.com/itm/168391739255
168132183209,OGN Icathian Rain,Icathian Rain 248 OGN Riftbound Signature Spell English 2025 PSA 10 Opens in a new window or tab,80.0,2026-05-28,2026-07-11 03:04:13,https://www.ebay.com/itm/168132183209
306886296685,SFD Darius,DARIUS EXECUTIONER SIGNATURE #236 RIFTBOUND SPIRITFORGED PSA 10 Opens in a new window or tab,700.0,2026-05-28,2026-07-11 03:04:13,https://www.ebay.com/itm/306886296685
407064847573,Karma,New Listing 2026 RIFTBOUND SDF LEAGUE OF LEGENDS SIGNATURE OVERNUMBER KARMA CHANNELER PSA 10 Opens in a new window or tab,1000.0,2026-07-11,2026-07-11 10:13:16,https://www.ebay.com/itm/407064847573
306704274972,CS Teemo,2025 RIFTBOUND LEAGUE OF LEGENDS CS SIGNATURE OVERNUMBER #307 TEEMO PSA 10 Opens in a new window or tab,149.99,2026-07-11,2026-07-11 10:13:16,https://www.ebay.com/itm/306704274972
398168325266,SFD Irelia,New Listing 2026 RIFTBOUND SPIRITFORGED SIGNATURE OVERNUMBER #225* IRELIA - FERVENT PSA 10 Opens in a new window or tab,4500.0,2026-07-12,2026-07-13 12:01:32,https://www.ebay.com/itm/398168325266
137506699555,SFD Teemo,New Listing 2025 TEEMO STRATEGIST  RIFTBOUND SFD EN SIGNATURE OVERNUMBER # 230  PSA 10 Opens in a new window or tab,3000.0,2026-07-12,2026-07-13 12:01:32,https://www.ebay.com/itm/137506699555
307042712035,Volibear,2025 RIFTBOUND: LEAGUE OF LEGENDS SIGNATURE OVERNUMBER VOLIBEAR PSA 10 Opens in a new window or tab,2113.0,2026-07-12,2026-07-13 12:01:32,https://www.ebay.com/itm/307042712035
117275221637,Darius,2026 RIFTBOUND: LEAGUE OF LEGENDS SIGNATURE OVERNUMBER DARIUS EXECUTIONER PSA 10 Opens in a new window or tab,1525.0,2026-07-12,2026-07-13 12:01:32,https://www.ebay.com/itm/117275221637
307043156687,Jinx,2025 RIFTBOUND: LEAGUE OF LEGENDS SIGNATURE OVERNUMBER #301* JINX PSA 10 Opens in a new window or tab,3650.0,2026-07-12,2026-07-13 12:01:32,https://www.ebay.com/itm/307043156687
298499787667,OGN Kai'Sa,New Listing 2025 RIFTBOUND OGN SIGNATURE OVERNUMBER #299* KAI'SA DAUGHTER OF THE VOID PSA 10 Opens in a new window or tab,12000.0,2026-07-12,2026-07-13 12:01:32,https://www.ebay.com/itm/298499787667
287439554296,Vayne,Riftbound Vayne - Hunter 223* Signature Overnumber PSA 10 Opens in a new window or tab,5000.0,2026-07-12,2026-07-13 12:01:32,https://www.ebay.com/itm/287439554296
407060240933,OGN Yasuo,2025 RIFTBOUND: LEAGUE OF LEGENDS OGN #305 YASUO SIGNATURE OVERNUMBER PSA 10 Opens in a new window or tab,2999.0,2026-07-12,2026-07-13 12:01:32,https://www.ebay.com/itm/407060240933
398159020591,SFD Soraka,2026 RIFTBOUND SPIRITFORGED #239* SORAKA SIGNATURE PSA 10 Opens in a new window or tab,2500.0,2026-07-11,2026-07-13 12:01:32,https://www.ebay.com/itm/398159020591
298489112867,SFD Ahri,PSA 10 2026 RIFTBOUND: LEAGUE OF LEGENDS SFD-AHRI SIGNATURE OVERNUMBERED Opens in a new window or tab,10500.0,2026-07-11,2026-07-13 12:01:32,https://www.ebay.com/itm/298489112867
